STATEA,COUNTYA,AJWME001,AJXCE001,AJXCE002,AJXCE003,AJXCE004,AJXCE005,AJXCE006,AJXCE007,AJXCE008,AJXCE009,AJXCE010,AJXCE011,AJXCE012,AJXCE013,AJXCE014,AJXCE015,AJXCE016,AJXCE017,AJXCE018,AJXCE019,AJXCE020,AJXCE021
48,373,47837,18290,16730,14589,2141,1624,248,98,153,18,123,111,5,0,0,7,0,0,6,219,422,790
48,375,120899,52046,48850,42283,6567,4436,1205,617,207,102,322,305,0,17,0,0,0,114,223,969,284,1284
48,377,7123,2485,1769,1214,555,284,56,78,21,116,0,0,0,0,0,0,0,0,52,463,11,190
48,379,11473,4572,4226,3652,574,425,133,0,12,4,0,0,0,0,0,0,0,4,0,48,91,203
48,381,132475,69233,65229,58429,6800,4915,1127,515,187,56,217,208,0,0,0,9,14,66,113,929,472,2193
48,383,3752,1648,1576,1322,254,127,61,47,19,0,0,0,0,0,0,0,0,0,0,23,5,44
48,385,3389,1220,951,836,115,109,6,0,0,0,0,0,0,0,0,0,0,0,0,60,30,179
48,387,12275,4847,4410,3967,443,188,178,59,18,0,0,0,0,0,0,0,0,2,0,153,65,217
48,389,15125,5562,5254,4503,751,616,57,64,0,14,0,0,0,0,0,0,1,0,0,106,67,134
48,391,7236,2732,2571,2304,267,159,71,37,0,0,0,0,0,0,0,0,0,0,0,76,5,80
48,393,885,359,329,278,51,43,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18
48,395,16890,7218,6667,5628,1039,819,196,8,11,5,0,0,0,0,0,0,0,5,9,248,94,195
48,397,93642,45523,41398,37037,4361,3390,598,200,141,32,383,102,0,61,220,0,0,98,0,224,450,2970
48,399,10310,4314,4032,3470,562,504,29,29,0,0,13,13,0,0,0,0,0,25,0,122,11,111
48,401,53595,20458,19189,17696,1493,1063,332,85,13,0,25,25,0,0,0,0,0,56,0,192,115,881
48,403,10458,2995,2771,2698,73,51,14,8,0,0,8,8,0,0,0,0,0,0,0,76,48,92
48,405,8327,2526,2381,2149,232,165,48,14,5,0,0,0,0,0,0,0,0,0,0,16,56,73
48,407,27819,9836,9177,8122,1055,681,162,154,43,15,0,0,0,0,0,0,0,0,0,144,234,281
48,409,67046,28654,27055,24354,2701,1914,554,152,59,22,41,12,0,0,13,16,0,19,21,452,181,885
48,411,5962,2372,2220,1597,623,314,188,121,0,0,0,0,0,0,0,0,0,0,21,52,3,76
48,413,3061,1402,1321,1185,136,69,36,20,11,0,15,15,0,0,0,0,0,0,0,0,35,31
48,415,17239,6718,6447,5451,996,671,49,167,72,37,0,0,0,0,0,0,7,21,62,50,44,87
48,417,3311,1498,1366,1266,100,68,20,0,0,12,0,0,0,0,0,0,0,0,0,15,111,6
48,419,25478,9487,8907,7562,1345,918,187,159,12,69,0,0,0,0,0,0,0,0,0,128,114,338
48,421,3058,1582,1425,1205,220,153,9,19,39,0,0,0,0,0,0,0,0,0,0,109,20,28
48,423,225015,97783,91108,82262,8846,6295,1744,450,320,37,268,268,0,0,0,0,23,95,293,885,1545,3566
48,425,8743,3596,3451,2854,597,396,112,12,0,77,21,21,0,0,0,0,0,0,5,14,38,67
48,427,63894,20874,18604,14594,4010,2639,700,360,212,99,73,73,0,0,0,0,0,4,0,972,73,1148
48,429,9372,3575,3338,2971,367,286,42,28,0,11,23,0,0,0,23,0,0,0,0,33,111,70
48,431,1141,582,480,471,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,27
48,433,1385,571,556,518,38,31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,3
48,435,3865,1924,1747,1596,151,131,4,13,0,3,0,0,0,0,0,0,0,0,0,36,5,136
48,437,7484,2515,2305,2107,198,157,12,1,28,0,26,20,0,0,0,6,0,0,2,62,16,104
48,439,2019977,981321,909047,808128,100919,74751,15858,5255,3772,1283,5700,2880,241,303,2151,125,678,1616,1610,11896,6976,43798
48,441,136348,65972,59706,53011,6695,5256,793,374,211,61,415,415,0,0,0,0,24,173,65,1541,372,3676
48,443,862,344,323,307,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
48,445,12615,4588,4309,3419,890,664,145,81,0,0,17,0,0,0,0,17,0,0,0,91,3,168
48,447,1567,693,636,588,48,38,8,0,0,2,0,0,0,0,0,0,0,2,0,13,6,36
48,449,32730,14036,13364,11910,1454,1279,80,59,34,2,32,32,0,0,0,0,0,0,0,105,330,205
48,451,117466,56180,50459,45185,5274,3993,800,275,165,41,85,85,0,0,0,0,46,91,181,2268,970,2080
48,453,1203166,656028,549567,488609,60958,44777,9461,3234,2614,872,20441,18980,135,553,688,85,828,1986,7233,13202,4932,57839
48,455,14569,4810,4250,3828,422,368,39,2,13,0,47,47,0,0,0,0,0,0,0,176,47,290
48,457,21496,6482,5781,5288,493,379,28,78,8,0,0,0,0,0,0,0,0,0,0,73,283,345
48,459,40769,16562,15466,13626,1840,1483,251,64,34,8,9,0,0,0,0,9,0,44,0,145,190,708
48,461,3634,1433,1363,1243,120,49,44,21,0,6,6,6,0,0,0,0,0,0,0,20,0,44
48,463,27009,11099,10419,9299,1120,836,182,43,59,0,0,0,0,0,0,0,0,16,19,164,134,347
48,465,49027,20108,18231,15636,2595,1582,528,330,155,0,57,14,0,0,43,0,0,116,65,545,505,589
48,467,54368,21915,20186,17746,2440,1825,525,26,41,23,4,4,0,0,0,0,0,1,30,341,174,1179
48,469,91970,41960,38874,33648,5226,3873,853,309,75,116,377,377,0,0,0,0,31,25,120,451,254,1828
48,471,71539,24660,21945,19941,2004,1748,81,120,0,55,119,119,0,0,0,0,5,12,36,962,240,1341
48,473,49987,22308,20054,17737,2317,1842,253,147,71,4,156,156,0,0,0,0,0,29,37,736,284,1012
48,475,11586,4873,4508,4037,471,312,56,91,4,8,0,0,0,0,0,0,0,44,0,59,94,168
48,477,34796,14708,13780,12456,1324,1011,264,13,23,13,3,3,0,0,0,0,0,7,35,99,159,625
48,479,272053,104987,97757,85292,12465,9535,1395,1022,368,145,1152,1123,11,0,18,0,26,29,87,1676,1447,2813
48,481,41551,18403,17805,15755,2050,1293,277,290,116,74,45,45,0,0,0,0,0,3,3,176,22,349
48,483,5482,2504,2380,2199,181,122,49,10,0,0,0,0,0,0,0,0,0,0,0,56,36,32
48,485,131818,59970,51354,45870,5484,4331,600,362,152,39,328,264,10,0,0,54,6,343,82,4840,764,2253
48,487,12906,6346,6063,4900,1163,958,77,126,2,0,0,0,0,0,0,0,3,0,10,126,56,88
48,489,21754,6959,6456,5999,457,364,52,28,6,7,0,0,0,0,0,0,0,0,0,240,28,235
48,491,527057,262823,234785,210178,24607,19341,3143,1076,666,381,2204,1391,62,61,690,0,136,491,578,2048,1847,20734
48,493,48198,21047,19138,16863,2275,1786,352,119,18,0,0,0,0,0,0,0,9,25,19,164,113,1579
48,495,7802,3193,3005,2571,434,195,157,82,0,0,0,0,0,0,0,0,0,0,0,25,32,131
48,497,64639,28488,26277,23276,3001,2478,227,166,70,60,58,54,0,0,4,0,0,6,19,376,185,1567
48,499,43815,15514,14103,12644,1459,986,302,118,53,0,70,17,53,0,0,0,0,0,15,324,61,941
48,501,8571,3719,3488,2843,645,265,168,212,0,0,0,0,0,0,0,0,0,9,0,136,29,57
48,503,18114,7931,7270,6551,719,486,75,113,27,18,0,0,0,0,0,0,0,0,10,73,58,520
48,505,14369,4838,4480,3221,1259,970,95,50,28,116,0,0,0,0,0,0,0,0,0,209,8,141
48,507,12131,4582,4117,3825,292,113,36,143,0,0,16,0,0,0,0,16,0,91,0,75,109,174
49,1,6443,2692,2510,2081,429,326,83,17,3,0,2,2,0,0,0,0,0,0,0,60,12,108
49,3,53001,22814,20900,17770,3130,2166,377,306,103,178,146,122,0,0,23,1,0,80,65,331,150,1142
49,5,122336,58265,50192,43572,6620,4491,1211,544,182,192,1203,1179,0,4,20,0,27,240,850,2201,320,3232
49,7,20356,8581,7810,6950,860,428,171,184,25,52,15,15,0,0,0,0,0,11,24,327,18,376
49,9,612,250,121,114,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,117,0,12
49,11,340621,158992,142121,126913,15208,11660,2071,709,594,174,3628,2047,42,82,1447,10,0,412,540,2103,923,9265
49,13,20219,7928,6974,6353,621,442,85,52,37,5,33,33,0,0,0,0,5,0,37,164,40,675
49,15,10248,3861,3382,3062,320,138,119,42,21,0,57,57,0,0,0,0,0,0,27,70,28,297
49,17,5017,2179,1823,1580,243,197,15,21,10,0,0,0,0,0,0,0,0,3,12,119,53,169
49,19,9616,4674,3794,3479,315,226,89,0,0,0,2,2,0,0,0,0,0,33,143,286,9,407
49,21,49691,21173,19088,16241,2847,2252,387,133,58,17,43,43,0,0,0,0,0,133,48,703,132,1026
49,23,10948,4747,4260,3480,780,507,185,42,32,14,17,17,0,0,0,0,0,7,12,173,5,273
49,25,7350,3221,2819,2524,295,167,125,2,0,1,2,2,0,0,0,0,0,13,18,195,46,128
49,27,12733,5379,4889,3963,926,542,256,101,21,6,10,10,0,0,0,0,0,3,8,117,24,328
49,29,11391,4757,4376,3980,396,247,88,28,33,0,18,18,0,0,0,0,0,0,8,56,105,194
49,31,1904,604,576,471,105,97,6,2,0,0,0,0,0,0,0,0,0,0,0,13,3,12
49,33,2350,764,657,569,88,56,4,23,5,0,0,0,0,0,0,0,0,0,0,27,3,77
49,35,1120805,569309,491407,426192,65215,49846,8715,3402,1787,1465,21486,12823,3207,2303,3087,66,381,1406,4726,13139,3068,33696
49,37,15281,5346,4499,4121,378,270,57,14,37,0,30,20,4,3,0,3,0,16,11,202,67,521
49,39,29366,11087,9567,7988,1579,892,321,289,60,17,52,52,0,0,0,0,0,10,52,617,19,770
49,41,21118,8683,7786,6949,837,507,176,97,24,33,48,19,0,0,29,0,0,39,32,189,31,558
49,43,40511,21889,17357,15653,1704,1236,308,136,24,0,450,435,0,9,0,6,5,36,193,549,432,2867
49,45,65185,28546,26031,21376,4655,2931,597,549,303,275,419,419,0,0,0,0,0,38,96,462,126,1374
49,47,36323,14842,13720,11749,1971,1094,346,448,64,19,69,69,0,0,0,0,0,9,47,288,44,665
49,49,590440,264911,224398,194391,30007,23011,3857,1921,954,264,5431,2360,188,671,2186,26,44,1266,2762,10855,1860,18295
49,51,30523,14844,13561,11905,1656,1205,273,94,72,12,37,31,0,5,1,0,0,38,7,241,153,807
49,53,160537,64128,56507,49678,6829,5099,1015,290,316,109,338,302,0,15,21,0,28,287,316,1007,498,5147
49,55,2694,1235,1059,907,152,119,11,0,19,3,0,0,0,0,0,0,0,0,0,89,7,80
49,57,247731,117743,106693,94964,11729,8548,1866,752,423,140,1813,1268,0,111,408,26,0,371,521,1597,983,5765
50,1,36939,19508,15904,14429,1475,1288,115,60,3,9,120,98,0,0,10,12,1,3,103,1339,147,1891
50,3,35920,17098,14350,13010,1340,1168,126,33,10,3,67,38,0,17,12,0,39,18,57,850,224,1493
50,5,30425,14248,12315,11021,1294,1021,171,36,0,66,7,7,0,0,0,0,15,21,3,571,248,1068
50,7,162052,89297,72724,65471,7253,6031,851,136,100,135,2358,2299,0,35,12,12,99,127,1805,6962,455,4767
50,9,6208,2687,2385,2111,274,223,34,7,4,6,8,8,0,0,0,0,0,0,2,82,21,189
50,11,49025,25240,22850,20663,2187,1384,474,83,132,114,142,131,11,0,0,0,14,10,56,839,153,1176
50,13,6965,3606,3170,2767,403,346,39,12,6,0,12,0,12,0,0,0,5,0,8,69,5,337
50,15,25268,13327,11537,10248,1289,940,205,115,18,11,95,75,0,20,0,0,0,4,20,424,174,1073
50,17,28937,15042,12973,11359,1614,1330,158,75,44,7,86,71,0,9,6,0,3,17,15,535,184,1229
50,19,26911,11984,10341,9149,1192,970,152,59,11,0,17,13,0,4,0,0,10,4,9,471,166,966
50,21,59273,29702,26350,23985,2365,2013,220,32,32,68,238,212,2,5,19,0,38,15,45,1365,104,1547
50,23,58477,30897,25758,23000,2758,2166,412,123,37,20,372,294,0,74,0,4,0,37,107,1926,255,2442
50,25,43150,21358,16902,15287,1615,1438,79,73,11,14,265,217,0,43,3,2,0,55,125,1228,227,2556
50,27,55427,27630,24439,21538,2901,2455,352,85,1,8,184,174,0,8,2,0,5,26,120,1191,124,1541
51,1,32742,13640,12124,10649,1475,1178,200,73,11,13,122,109,4,0,0,9,0,29,123,451,107,684
51,3,106355,51211,43757,39302,4455,3622,707,74,51,1,1195,1147,0,23,25,0,4,82,275,1572,497,3829
51,5,15286,5960,5655,5159,496,409,50,31,6,0,48,48,0,0,0,0,0,12,12,70,21,142
51,7,12854,6174,5628,5231,397,278,119,0,0,0,64,64,0,0,0,0,0,0,0,107,165,210
51,9,31882,14355,13548,11918,1630,1219,293,110,2,6,83,68,0,0,0,15,15,9,0,182,178,340
51,11,15577,6870,6142,5464,678,511,89,78,0,0,43,43,0,0,0,0,0,6,0,111,203,365
51,13,231803,146937,85947,76763,9184,7205,1377,339,148,115,38904,11322,128,27178,257,19,636,243,2701,7196,1023,10287
51,15,74701,34745,32189,29692,2497,1817,441,160,32,47,110,110,0,0,0,0,25,49,0,453,194,1725
51,17,4393,2074,1925,1733,192,164,0,14,14,0,37,37,0,0,0,0,0,0,0,48,0,64
51,19,77908,36319,33739,30769,2970,2473,347,86,62,2,46,46,0,0,0,0,0,51,27,427,448,1581
51,21,6447,2539,2422,2280,142,116,4,10,0,12,14,5,0,9,0,0,0,9,0,22,34,38
51,23,33222,15658,14630,13639,991,804,166,4,17,0,2,2,0,0,0,0,0,3,0,117,117,789
51,25,16665,6247,5784,5325,459,375,22,48,14,0,10,10,0,0,0,0,0,3,0,96,226,128
51,27,22138,6245,5953,5534,419,322,24,45,12,16,30,30,0,0,0,0,0,0,0,77,129,56
51,29,17004,6539,6040,5469,571,476,83,12,0,0,65,65,0,0,0,0,0,49,0,78,25,282
51,31,55170,26581,24770,22713,2057,1655,311,63,14,14,29,29,0,0,0,0,37,13,0,174,383,1175
51,33,30184,15148,13819,12213,1606,1211,164,54,27,150,71,24,0,0,47,0,0,5,0,601,202,450
51,35,29738,12729,12131,10321,1810,1486,177,85,62,0,4,4,0,0,0,0,0,0,0,119,48,427
51,36,6995,3273,2950,2684,266,226,26,9,5,0,64,64,0,0,0,0,0,7,0,118,36,98
51,37,12095,4886,4101,3655,446,331,72,38,5,0,14,14,0,0,0,0,0,0,2,136,247,386
51,41,339447,171257,158694,144343,14351,11185,1841,541,570,214,804,659,0,43,87,15,99,66,110,1168,1957,8359
51,43,14365,7043,6242,5607,635,512,45,78,0,0,29,29,0,0,0,0,0,8,48,133,23,560
51,45,5113,2124,2039,1766,273,242,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84
51,47,50450,23457,21603,19033,2570,1967,273,226,74,30,287,190,0,9,88,0,0,30,0,292,351,894
51,49,9786,4439,4019,3495,524,443,68,9,4,0,10,10,0,0,0,0,0,0,0,0,93,317
51,51,14960,4342,4154,3826,328,273,23,6,26,0,9,9,0,0,0,0,0,0,3,57,34,85
51,53,28308,13330,12588,11798,790,703,60,15,12,0,67,67,0,0,0,0,0,64,0,214,80,317
51,57,11036,5120,4843,4450,393,254,38,46,27,28,0,0,0,0,0,0,37,0,0,90,48,102
51,59,1143529,610395,489865,431404,58461,39891,12323,3931,1461,855,59503,18817,86,35710,4837,53,1873,844,2108,11468,5481,39253
51,61,69115,34549,30786,27909,2877,2241,348,96,86,106,390,149,0,98,143,0,35,46,0,380,251,2661
51,63,15666,7112,6482,5523,959,770,71,96,0,22,45,0,0,0,45,0,0,0,3,96,48,438
51,65,26282,12116,11024,9345,1679,1341,230,31,65,12,21,21,0,0,0,0,0,0,0,112,131,828
51,67,56233,24826,22159,19602,2557,2158,197,67,99,36,155,121,0,0,0,34,0,12,25,356,318,1801
51,69,85153,42214,39385,35006,4379,3613,370,73,187,136,125,125,0,0,0,0,0,4,15,428,194,2063
51,71,16814,7330,7085,6304,781,577,117,51,36,0,4,4,0,0,0,0,0,0,0,32,61,148
51,73,37161,17676,16308,14501,1807,1471,115,119,47,55,80,80,0,0,0,0,0,20,43,103,409,713
51,75,22482,10556,9742,8746,996,834,102,32,10,18,45,11,0,0,34,0,18,0,0,22,91,638
51,77,15811,6261,5818,5253,565,425,28,55,41,16,25,25,0,0,0,0,0,6,0,202,43,167
51,79,19410,9681,8875,7821,1054,904,73,39,35,3,127,117,0,10,0,0,0,0,0,51,139,489
51,81,11659,3935,3571,3264,307,283,0,0,24,0,59,59,0,0,0,0,5,0,0,11,257,32
51,83,34779,14379,13077,12140,937,719,73,74,71,0,75,58,0,0,0,17,0,15,0,66,663,483
51,85,104449,54227,49014,45916,3098,2702,258,68,34,36,175,52,0,73,50,0,12,14,174,774,460,3604
51,87,325642,167598,153220,138091,15129,12060,1902,582,311,274,1896,1546,86,101,163,0,159,75,79,1269,1020,9880
51,89,51588,19787,19032,17421,1611,1282,194,90,45,0,101,101,0,0,0,0,0,14,0,78,213,349
51,91,2214,876,766,680,86,65,15,0,6,0,0,0,0,0,0,0,0,0,0,71,0,39
51,93,36372,17268,16410,15340,1070,914,66,41,17,32,30,30,0,0,0,0,0,47,4,69,45,663
51,95,74153,33328,30227,27542,2685,2309,237,57,55,27,248,185,0,37,26,0,33,61,85,305,243,2126
51,97,7052,3011,2748,2590,158,145,0,13,0,0,0,0,0,0,0,0,0,0,0,15,91,157
51,99,25890,13031,12094,10786,1308,1037,88,57,53,73,221,88,0,15,118,0,0,33,8,94,70,511
51,101,16497,8214,7644,7281,363,278,34,51,0,0,20,20,0,0,0,0,0,20,26,52,23,429
51,103,10804,4290,3941,3575,366,292,47,25,0,2,12,12,0,0,0,0,0,0,16,37,44,240
51,105,24134,7184,6807,6050,757,560,90,87,20,0,14,14,0,0,0,0,21,0,0,94,57,191
51,107,385143,205463,176096,157558,18538,14451,2282,953,406,446,7814,4918,7,2344,525,20,744,104,394,3561,1404,15346
51,109,35380,16226,14722,12854,1868,1260,414,162,32,0,128,128,0,0,0,0,0,5,0,190,179,1002
51,111,12278,4336,3823,3423,400,252,92,51,5,0,31,31,0,0,0,0,0,0,2,61,228,191
51,113,13139,6027,5288,4659,629,469,83,68,9,0,54,54,0,0,0,0,0,103,0,107,23,452
51,115,8796,3713,3372,2871,501,494,6,1,0,0,21,21,0,0,0,0,19,0,0,48,81,172
51,117,30847,12148,10947,9865,1082,826,101,83,38,34,26,26,0,0,0,0,0,0,0,116,447,612
51,119,10700,4242,3746,3463,283,207,25,0,51,0,16,16,0,0,0,0,0,0,23,108,85,264
51,121,97997,44986,37653,34420,3233,2537,479,139,78,0,2146,1956,0,114,27,49,15,37,674,2287,216,1958
51,125,14812,6904,5965,4981,984,717,267,0,0,0,13,13,0,0,0,0,0,0,0,86,199,641
51,127,21103,10460,9643,8766,877,554,242,26,53,2,2,2,0,0,0,0,0,0,0,97,110,608
51,131,11957,4845,4196,3603,593,521,20,20,3,29,62,58,0,4,0,0,0,5,17,124,21,420
51,133,12223,4682,4180,3873,307,195,78,16,0,18,19,10,0,9,0,0,0,0,0,56,105,322
51,135,15500,5539,5074,4656,418,266,138,14,0,0,13,13,0,0,0,0,0,0,0,69,86,297
51,137,35612,16278,15024,13160,1864,1193,418,48,172,33,163,23,0,0,140,0,0,3,0,173,103,812
51,139,23749,10545,9767,8149,1618,1166,296,67,75,14,15,5,0,10,0,0,0,1,7,197,25,533
51,141,17859,7128,6816,6207,609,522,87,0,0,0,0,0,0,0,0,0,0,0,0,79,18,215
51,143,61676,27306,25469,23013,2456,2052,296,19,89,0,45,38,0,7,0,0,64,70,9,251,427,971
51,145,28574,13083,11694,10988,706,593,30,55,16,12,0,0,0,0,0,0,0,0,0,101,89,1199
51,147,22956,8240,6965,6482,483,402,64,0,3,14,40,40,0,0,0,0,0,0,64,763,176,232
51,149,37894,16310,15360,13947,1413,1050,301,0,10,52,63,57,0,6,0,0,192,21,28,72,163,411
51,153,456749,235988,207371,179689,27682,16287,8773,1371,767,484,11732,6937,36,1142,3587,30,532,646,277,2308,3164,9958
51,155,34234,15229,14478,13189,1289,815,360,64,41,9,48,48,0,0,0,0,0,32,20,132,172,347
51,157,7332,3351,2931,2556,375,287,33,0,48,7,14,7,0,0,7,0,7,0,0,114,38,247
51,159,8878,3466,2870,2638,232,161,67,4,0,0,33,23,0,0,1,9,0,0,0,25,94,444
51,161,93583,45086,41777,38794,2983,2408,327,138,37,73,197,174,0,0,23,0,0,15,55,481,162,2399
51,163,22509,9841,8875,8260,615,514,101,0,0,0,28,28,0,0,0,0,0,0,50,113,80,695
51,165,79444,38221,34480,31086,3394,2444,482,146,63,259,55,51,0,4,0,0,35,30,213,1247,298,1863
51,167,27408,9363,8724,7956,768,570,138,42,12,6,0,0,0,0,0,0,0,0,0,182,33,424
51,169,22009,8121,7777,7076,701,528,82,33,11,47,0,0,0,0,0,0,0,0,0,41,85,218
51,171,43045,20082,18648,16114,2534,1753,499,106,134,42,57,40,0,0,0,17,0,18,9,363,101,886
51,173,31059,12330,11469,10171,1298,1059,136,32,66,5,77,77,0,0,0,0,37,0,0,244,119,384
51,175,17939,7667,7079,6459,620,520,29,3,0,68,37,37,0,0,0,0,0,27,0,59,187,278
51,177,131412,64764,58823,50350,8473,4994,1653,342,701,783,1737,431,0,75,1231,0,127,124,82,382,442,3047
51,179,144012,72848,63813,54278,9535,3968,3281,739,527,1020,3010,626,0,59,2325,0,56,129,28,885,612,4315
51,181,6600,2913,2648,2304,344,336,8,0,0,0,75,17,0,0,0,58,0,0,3,22,35,130
51,183,11486,3243,2937,2676,261,208,23,0,10,20,42,34,0,0,8,0,1,8,0,45,121,89
51,185,42080,15131,14256,12996,1260,936,236,14,42,32,17,17,0,0,0,0,0,0,0,147,83,628
51,187,39449,18569,16879,13785,3094,2106,507,167,63,251,34,5,0,13,16,0,48,12,14,333,90,1159
51,191,54406,23544,21830,19643,2187,1903,243,27,14,0,55,55,0,0,0,0,3,30,28,419,208,971
51,193,17638,7556,6665,6040,625,478,88,39,20,0,32,32,0,0,0,0,0,34,0,66,101,658
51,195,39025,12600,11961,10544,1417,952,146,224,30,65,83,83,0,0,0,0,0,0,0,241,12,303
51,197,28940,12905,12106,10975,1131,969,55,28,32,47,66,66,0,0,0,0,0,9,0,271,108,345
51,199,67587,33006,30227,28091,2136,1828,161,43,12,92,58,24,0,34,0,0,0,23,70,732,300,1596
51,510,156505,97680,65578,57744,7834,5959,975,648,175,77,20227,6827,33,12842,517,8,460,189,1171,3877,946,5232
51,520,16843,7128,6417,5566,851,670,131,28,6,16,120,120,0,0,0,0,0,0,55,276,63,197
51,530,6399,2987,2641,2506,135,117,18,0,0,0,0,0,0,0,0,0,0,0,0,203,89,54
51,540,47042,24385,16699,14563,2136,1663,146,147,96,84,1783,1764,0,14,5,0,89,196,756,3082,219,1561
51,550,237820,115605,107635,98682,8953,7413,1025,310,139,66,565,517,9,17,0,22,149,152,218,1355,949,4582
51,570,17593,7508,7087,6511,576,478,44,26,28,0,79,79,0,0,0,0,0,30,20,135,44,113
51,580,5582,2437,2293,2203,90,74,16,0,0,0,0,0,0,0,0,0,0,0,0,58,13,73
51,590,41512,16172,14879,13263,1616,1404,155,27,30,0,376,376,0,0,0,0,6,16,0,351,207,337
51,595,5381,1939,1731,1484,247,179,0,64,0,4,17,17,0,0,0,0,17,0,0,58,93,23
51,600,23865,12494,9915,8757,1158,928,75,107,48,0,1172,317,0,727,119,9,0,58,51,467,6,825
51,610,14067,7567,4907,4367,540,431,51,0,30,28,1486,183,0,1235,68,0,30,14,128,328,82,592
51,620,8211,3388,3163,2998,165,92,18,0,14,41,10,10,0,0,0,0,0,0,0,35,32,148
51,630,28469,15227,11943,10421,1522,1018,234,106,53,111,862,210,0,46,606,0,200,13,89,904,15,1201
51,640,6638,2744,2533,2201,332,256,28,48,0,0,22,22,0,0,0,0,0,0,0,8,37,144
51,650,135583,65436,59811,54212,5599,3951,1179,291,104,74,1504,1440,15,49,0,0,69,122,250,1290,693,1697
51,660,53391,25035,20954,17504,3450,2783,375,186,45,61,590,574,8,8,0,0,106,43,386,1880,225,851
51,670,22408,9306,8778,7497,1281,996,228,46,11,0,59,59,0,0,0,0,36,20,0,64,108,241
51,678,7110,2101,1159,1117,42,23,19,0,0,0,0,0,0,0,0,0,0,0,16,757,5,164
51,680,80131,35066,29932,26474,3458,2917,402,99,40,0,1163,1129,0,12,7,15,136,64,121,1778,539,1333
51,683,41457,21715,19582,16752,2830,2245,359,74,142,10,865,193,0,39,614,19,38,15,122,347,87,659
51,685,16423,8492,7224,5915,1309,911,208,158,32,0,631,93,0,31,507,0,26,26,51,23,10,501
51,690,13101,5258,4785,4188,597,516,31,10,0,40,92,75,17,0,0,0,0,0,0,32,173,176
51,700,180145,87820,78029,69567,8462,6080,1181,711,149,341,2929,2804,108,17,0,0,380,185,377,2755,748,2417
51,710,245592,127830,104391,94174,10217,7918,1431,335,379,154,4492,4168,60,235,19,10,293,364,874,12466,1314,3636
51,720,3990,1529,1515,1469,46,23,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14
51,730,31827,13427,12081,10267,1814,1496,161,101,49,7,347,326,16,5,0,0,52,0,24,215,322,386
51,735,12039,5875,5514,5231,283,229,44,10,0,0,0,0,0,0,0,0,0,55,20,13,12,261
51,740,95311,43762,39255,35659,3596,2807,449,255,73,12,849,802,0,6,13,28,13,61,210,1679,623,1072
51,750,17630,7659,6407,5821,586,500,10,0,0,76,98,98,0,0,0,0,0,20,110,749,136,139
51,760,223787,110257,89798,78773,11025,8052,1495,739,437,302,5902,5702,0,94,64,42,523,248,2417,5776,1085,4508
51,770,99621,46708,40710,36800,3910,2700,559,301,274,76,1668,1586,40,27,15,0,30,67,345,1425,705,1758
51,775,25519,12080,10887,10046,841,583,142,83,33,0,9,9,0,0,0,0,0,0,25,489,17,653
51,790,24452,11566,10426,9739,687,551,116,20,0,0,49,49,0,0,0,0,0,0,84,420,148,439
51,800,89160,42830,40330,36656,3674,2909,440,85,98,142,95,95,0,0,0,0,15,77,137,499,217,1460
51,810,450135,238409,216401,195790,20611,16613,2991,561,178,268,2146,1906,5,96,115,24,288,612,1202,6413,2513,8834
51,820,21926,10216,9635,8686,949,784,95,68,2,0,106,98,0,0,0,8,0,0,0,209,73,193
51,830,14788,5889,4171,3756,415,204,190,21,0,0,215,215,0,0,0,0,7,0,160,797,53,486
51,840,27789,13535,11058,8982,2076,1458,351,82,109,76,187,187,0,0,0,0,250,20,52,881,45,1042
53,1,19452,7670,6941,5547,1394,996,257,109,3,29,15,15,0,0,0,0,3,0,3,150,126,432
53,3,22337,9428,8626,7819,807,613,104,22,44,24,40,30,0,10,0,0,6,44,122,166,54,370
53,5,194168,85156,78222,69186,9036,5335,1280,482,902,1037,752,751,0,1,0,0,45,250,309,1174,401,4003
53,7,75757,33989,28967,26194,2773,2161,447,102,38,25,423,423,0,0,0,0,0,58,178,1518,683,2162
53,9,74487,28367,24904,22129,2775,1968,372,190,104,141,223,185,0,27,0,11,10,183,168,975,168,1736
53,11,465384,216960,189870,170993,18877,15349,2334,631,357,206,4772,4374,147,172,63,16,189,425,763,4226,1548,15167
53,13,4001,1745,1259,1075,184,147,20,2,6,9,4,4,0,0,0,0,0,0,53,289,15,125
53,15,105112,42614,38829,34101,4728,3546,821,215,123,23,87,87,0,0,0,0,3,119,168,958,287,2163
53,17,41371,18693,16505,15261,1244,934,179,68,39,24,157,154,0,0,0,3,14,14,17,514,758,714
53,19,7576,2563,2012,1548,464,366,55,3,40,0,8,8,0,0,0,0,0,6,0,239,22,276
53,21,90660,38870,36166,31127,5039,3051,754,410,217,607,254,254,0,0,0,0,51,93,33,437,345,1491
53,23,2224,897,805,654,151,74,22,31,14,10,0,0,0,0,0,0,0,0,0,32,6,54
